CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District,Date,Time,Year,Day,Month
9S,400 N MONTFORD AVE,SHOOTING,FIREARM,M,25.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-26,1:15 AM,2023,26,April
1A,2000 PENROSE AVE,HOMICIDE,FIREARM,M,29.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-26,1:24 AM,2023,26,April
9S,6500 REISTERSTOWN RD,SHOOTING,FIREARM,M,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-25,8:41 PM,2023,25,April
9S,400 N MONTFORD AVE,SHOOTING,FIREARM,M,14.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-26,1:15 AM,2023,26,April
7C,3600 CHESTERFIELD AVE,AUTO THEFT,Other,F,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-04,4:30 AM,2023,4,June
4C,AV & S MONROE ST,AGG. ASSAULT,OTHER,F,14.0,WHITE,SOUTHERN,2023-06-04,4:00 AM,2023,4,June
4E,4200 SHAMROCK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,20.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-03,8:00 PM,2023,3,June
3AO,3000 REISTERSTOWN RD,ROBBERY,PERSONAL_WEAPONS,F,16.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-04,5:30 AM,2023,4,June
4B,3000 REISTERSTOWN RD,AGG. ASSAULT,PERSONAL_WEAPONS,F,21.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-04,5:30 AM,2023,4,June
7C,6200 PULASKI HWY,AUTO THEFT,Other,M,40.0,WHITE,NORTHEAST,2023-06-04,1:55 AM,2023,4,June
7C,5400 WOODMONT AVE,AUTO THEFT,Other,F,35.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-03,6:00 PM,2023,3,June
4E,3800 8TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,12.0,OTHER,SOUTHERN,2023-06-03,7:30 PM,2023,3,June
4B,4700 PIMLICO RD,AGG. ASSAULT,BLUNT_OBJECT,M,29.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-03,7:23 PM,2023,3,June
5A,3500 W ROGERS AVE,BURGLARY,Other,F,38.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-03,8:20 PM,2023,3,June
7C,4400 ORCHARD RIDGE BLVD,AUTO THEFT,Other,F,21.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-04,3:00 AM,2023,4,June
2A,1400 W NORTH AVE,RAPE,PERSONAL_WEAPONS,F,19.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-03,5:03 PM,2023,3,June
4E,200 S CALHOUN ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,35.0,WHITE,SOUTHERN,2023-06-03,6:50 PM,2023,3,June
7C,5900 GLENKIRK RD,AUTO THEFT,Other,F,58.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-03,7:00 PM,2023,3,June
7C,6700 REISTERSTOWN RD,AUTO THEFT,Other,M,37.0,OTHER,NORTHWEST,2023-06-03,5:30 PM,2023,3,June
6D,2900 GLENDALE AVE,LARCENY FROM AUTO,Other,M,62.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-04,2:00 AM,2023,4,June
7C,0 S MORLEY ST,AUTO THEFT,Other,U,20.0,OTHER,SOUTHWEST,2023-05-07,2:00 AM,2023,7,May
7C,700 BETHNAL RD,AUTO THEFT,Other,F,48.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-07,1:00 AM,2023,7,May
5B,4800 ALTHEA AVE,BURGLARY,Other,U,38.0,OTHER,NORTHEAST,2023-05-07,5:00 AM,2023,7,May
3CF,4700 SHAMROCK AVE,ROBBERY - COMMERCIAL,HANDGUN,U,38.0,OTHER,NORTHEAST,2023-05-07,4:15 AM,2023,7,May
6C,3200 W NORTH AVE,LARCENY,Other,U,38.0,OTHER,SOUTHWEST,2023-05-07,3:35 AM,2023,7,May
7C,1900 MCCULLOH ST,AUTO THEFT,Other,U,38.0,OTHER,CENTRAL,2023-05-07,5:40 AM,2023,7,May
7C,1300 N WOODINGTON RD,AUTO THEFT,Other,U,38.0,OTHER,SOUTHWEST,2023-05-06,2:00 PM,2023,6,May
5A,3000 WALBROOK AVE,BURGLARY,Other,U,38.0,OTHER,SOUTHWEST,2023-05-06,11:12 AM,2023,6,May
6C,200 W CHASE ST,LARCENY,Other,U,38.0,OTHER,CENTRAL,2023-05-06,4:25 PM,2023,6,May
6C,600 E PRATT ST,LARCENY,Other,U,38.0,OTHER,CENTRAL,2023-05-06,9:19 PM,2023,6,May
6F,4000 EASTERN AVE,LARCENY,Other,U,38.0,OTHER,SOUTHEAST,2023-05-07,12:30 AM,2023,7,May
6F,700 WASHINGTON BLVD,LARCENY,Other,U,38.0,OTHER,SOUTHERN,2023-05-07,1:10 AM,2023,7,May
4C,2300 E HOFFMAN ST,AGG. ASSAULT,ASPHYXIATION,F,57.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-06,11:00 PM,2023,6,May
7C,600 COOKS LN,AUTO THEFT,Other,M,54.0,WHITE,SOUTHWEST,2023-05-07,5:00 AM,2023,7,May
6J,700 S Macon St,LARCENY,Other,F,34.0,WHITE,SOUTHEAST,2023-05-07,1:00 AM,2023,7,May
7C,100 E MONTGOMERY ST,AUTO THEFT,Other,F,23.0,OTHER,SOUTHERN,2023-05-07,12:00 AM,2023,7,May
7C,1100 WILLIAM ST,AUTO THEFT,Other,M,62.0,WHITE,SOUTHERN,2023-05-06,6:45 AM,2023,6,May
6J,1100 WILLIAM ST,LARCENY,Other,F,26.0,WHITE,SOUTHERN,2023-05-06,6:45 AM,2023,6,May
1A,600 W LAFAYETTE AVE,HOMICIDE,FIREARM,M,51.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-07,12:02 AM,2023,7,May
6F,1700 DUNDALK AVE,LARCENY,PERSONAL_WEAPONS,F,18.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-07,1:43 AM,2023,7,May
7C,3900 GWYNN OAK AVE,AUTO THEFT,Other,F,60.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-23,12:00 AM,2023,23,June
4B,3300 AUCHENTOROLY TER,AGG. ASSAULT,PERSONAL_WEAPONS,F,24.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-22,1:00 PM,2023,22,June
4C,3900 8TH ST,AGG. ASSAULT,MOTOR_VEHICLE_VESSEL,F,22.0,WHITE,SOUTHERN,2023-06-22,1:00 PM,2023,22,June
4B,2800 W GARRISON AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,69.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-22,3:15 PM,2023,22,June
4E,3900 REISTERSTOWN RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-22,3:50 PM,2023,22,June
7C,200 S HIGHLAND AVE,AUTO THEFT,Other,F,64.0,WHITE,SOUTHEAST,2023-06-23,2:00 AM,2023,23,June
7C,4000 FAIRHAVEN AVE,AUTO THEFT,Other,M,56.0,WHITE,SOUTHERN,2023-06-23,1:00 AM,2023,23,June
4A,6200 FORTVIEW WAY,AGG. ASSAULT,HANDGUN,M,22.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-22,7:00 PM,2023,22,June
4A,6200 FORTVIEW WAY,AGG. ASSAULT,HANDGUN,M,25.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-22,7:00 PM,2023,22,June
6F,4800 YELLOWWOOD AVE,LARCENY,Other,F,67.0,WHITE,NORTHERN,2023-06-23,2:00 AM,2023,23,June
4E,400 S FULTON AVE,COMMON ASSAULT,Other,M,57.0,OTHER,SOUTHERN,2023-06-22,3:45 PM,2023,22,June
7C,6400 LOCH RAVEN BLVD,AUTO THEFT,Other,F,70.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,12:00 AM,2023,23,June
6J,5200 Bowleys Ln,LARCENY,Other,F,36.0,OTHER,NORTHEAST,2023-06-22,11:00 PM,2023,22,June
7C,5900 HILLEN RD,AUTO THEFT,Other,F,39.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,1:51 AM,2023,23,June
4B,3100 MARECO AVE,AGG. ASSAULT,BLUNT_OBJECT,M,50.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,3:05 AM,2023,23,June
4B,3100 MARECO AVE,AGG. ASSAULT,BLUNT_OBJECT,M,63.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,3:05 AM,2023,23,June
4C,6200 PILGRIM RD,AGG. ASSAULT,MOTOR_VEHICLE_VESSEL,M,68.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,3:10 AM,2023,23,June
4B,0 S BERNICE AVE,AGG. ASSAULT,PERSONAL_WEAPONS,F,40.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-15,8:20 AM,2023,15,May
6F,700 EDMONDSON AVE,LARCENY,Other,M,19.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-15,9:20 AM,2023,15,May
6D,FOREST PARK AV & WINDSOR MILL RD,LARCENY FROM AUTO,Other,M,46.0,WHITE,SOUTHWEST,2023-05-15,9:36 AM,2023,15,May
7C,4800 PALMER AVE,AUTO THEFT,Other,F,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-16,2:30 AM,2023,16,May
4E,1300 MYRTLE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,38.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-15,6:00 AM,2023,15,May
7C,3100 E PRESTON ST,AUTO THEFT,Other,F,43.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-05-15,12:50 PM,2023,15,May
3NF,600 E 33RD ST,ROBBERY,HANDGUN,F,24.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-15,5:45 PM,2023,15,May
7C,600 WYETH ST,AUTO THEFT,Other,M,38.0,WHITE,SOUTHERN,2023-05-15,5:30 PM,2023,15,May
4E,2300 W NORTH AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,17.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-05-15,5:37 PM,2023,15,May
6D,100 ROCHESTER PL,LARCENY FROM AUTO,Other,M,32.0,WHITE,SOUTHEAST,2023-05-15,6:01 PM,2023,15,May
4E,3800 FALLSTAFF RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,61.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-15,10:15 AM,2023,15,May
4E,3800 FALLSTAFF RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,54.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-15,10:15 AM,2023,15,May
4B,1600 CHILTON ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,45.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-16,2:10 AM,2023,16,May
6D,2600 SOUTHERN AVE,LARCENY FROM AUTO,Other,F,30.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-15,7:00 AM,2023,15,May
6F,400 LIGHT ST,LARCENY,Other,F,20.0,OTHER,SOUTHERN,2023-05-16,3:00 AM,2023,16,May
3AJF,4700 SHAMROCK AVE,ROBBERY - CARJACKING,FIREARM,M,37.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-16,3:47 AM,2023,16,May
3AF,1800 N MONTFORD AVE,ROBBERY,HANDGUN,M,30.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-06-13,3:38 AM,2023,13,June
4B,6300 Jarmon St,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,29.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-13,4:24 AM,2023,13,June
5F,4000 FORDLEIGH RD,BURGLARY,Other,F,36.0,WHITE,NORTHWEST,2023-06-13,5:03 AM,2023,13,June
7C,4300 10TH ST,AUTO THEFT,PERSONAL_WEAPONS,M,20.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-13,5:00 AM,2023,13,June
4E,4300 10TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,34.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-13,5:00 AM,2023,13,June
5A,10 E Mt Vernon Place,BURGLARY,Other,M,62.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-13,4:00 AM,2023,13,June
8I,400 N EAST AVE,ARSON,Other,U,38.0,OTHER,SOUTHEAST,2023-06-13,5:17 AM,2023,13,June
6D,900 N WOODINGTON RD,LARCENY FROM AUTO,Other,F,18.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-13,5:30 AM,2023,13,June
4B,3800 POTEE ST,AGG. ASSAULT,PERSONAL_WEAPONS,M,21.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-12,7:10 AM,2023,12,June
4B,4600 BELAIR RD,AGG. ASSAULT,PERSONAL_WEAPONS,F,22.0,WHITE,NORTHEAST,2023-06-12,8:06 AM,2023,12,June
4E,4200 SAINT GEORGES AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,20.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-12,7:30 AM,2023,12,June
4E,900 S CATON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,29.0,WHITE,SOUTHWEST,2023-06-12,10:14 AM,2023,12,June
4A,4800 LIBERTY HEIGHTS AVE,AGG. ASSAULT,HANDGUN,F,58.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-12,4:15 PM,2023,12,June
4E,2700 MILES AVE,COMMON ASSAULT,Other,M,18.0,WHITE,NORTHERN,2023-06-12,11:45 AM,2023,12,June
4E,3000 SEAMON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,59.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-12,1:00 PM,2023,12,June
3AO,HEIGHTS AV & TIOGA PY,ROBBERY,UNKNOWN,F,54.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-12,12:00 PM,2023,12,June
4B,2400 LIBERTY HEIGHTS AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,25.0,OTHER,WESTERN,2023-06-12,8:13 PM,2023,12,June
9S,400 N MONTFORD AVE,SHOOTING,FIREARM,M,26.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-26,1:15 AM,2023,26,April
9S,3600 POTEE ST,SHOOTING,FIREARM,M,32.0,WHITE,SOUTHERN,2023-04-26,5:24 AM,2023,26,April
7C,300 S ROBINSON ST,AUTO THEFT,Other,F,28.0,WHITE,SOUTHEAST,2023-04-25,11:00 PM,2023,25,April
6J,6600 WALTHER AVE,LARCENY,Other,M,22.0,OTHER,NORTHEAST,2023-04-26,12:00 AM,2023,26,April
6D,1200 VALLEY ST,LARCENY FROM AUTO,Other,M,38.0,WHITE,EASTERN,2023-04-25,9:00 PM,2023,25,April
6D,3400 FAIRVIEW AVE,LARCENY FROM AUTO,Other,M,47.0,WHITE,NORTHWEST,2023-04-25,2:45 PM,2023,25,April
6J,6100 FAIRDEL AVE,LARCENY,Other,M,57.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-25,7:00 PM,2023,25,April
7C,3300 ORLANDO AVE,AUTO THEFT,Other,M,80.0,WHITE,NORTHEAST,2023-04-25,11:45 PM,2023,25,April
7C,700 BAY ST,AUTO THEFT,Other,M,38.0,WHITE,NORTHERN,2023-04-26,3:30 AM,2023,26,April
7C,600 N BOULDIN ST,AUTO THEFT,Other,M,66.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-04-26,5:50 AM,2023,26,April
6D,600 RAPPOLLA ST,LARCENY FROM AUTO,Other,F,56.0,WHITE,SOUTHEAST,2023-04-26,2:00 AM,2023,26,April
4E,1000 PENNSYLVANIA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,27.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-04-26,4:50 AM,2023,26,April
4E,1000 PENNSYLVANIA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,27.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-04-26,4:50 AM,2023,26,April
7C,0 N CULVER ST,AUTO THEFT,Other,F,39.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-04-26,3:30 AM,2023,26,April
7C,2100 LIBERTY HEIGHTS AVE,AUTO THEFT,Other,F,35.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-04-25,11:00 PM,2023,25,April
4E,2700 GREENMOUNT AVE,COMMON ASSAULT,Other,F,16.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-04-26,5:00 AM,2023,26,April
7C,1800 N PULASKI ST,AUTO THEFT,Other,F,43.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-04-26,4:30 AM,2023,26,April
5A,2800 HARFORD RD,BURGLARY,Other,M,25.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-04-26,4:30 AM,2023,26,April
7C,6400 ROSEMONT AVE,AUTO THEFT,Other,F,41.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-07,3:45 AM,2023,7,May
7C,3800 WABASH AVE,AUTO THEFT,Other,F,31.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-06,6:00 PM,2023,6,May
5F,100 N MILTON AVE,BURGLARY,Other,F,52.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-07,5:30 AM,2023,7,May
4B,700 E 23RD ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,73.0,WHITE,EASTERN,2023-05-06,6:00 PM,2023,6,May
7C,900 W 37TH ST,AUTO THEFT,Other,F,40.0,WHITE,NORTHERN,2023-05-06,1:00 PM,2023,6,May
4B,1200 N WOODINGTON RD,AGG. ASSAULT,PERSONAL_WEAPONS,M,36.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-06,1:16 PM,2023,6,May
4A,3100 BARCLAY ST,AGG. ASSAULT,AUTOMATIC_HANDGUN,F,38.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-06,4:15 PM,2023,6,May
6D,100 E GITTINGS ST,LARCENY FROM AUTO,Other,M,23.0,WHITE,SOUTHERN,2023-05-06,8:33 AM,2023,6,May
6D,4700 WAKEFIELD RD,LARCENY FROM AUTO,Other,M,40.0,OTHER,NORTHWEST,2023-05-06,1:00 PM,2023,6,May
6F,400 S MADEIRA ST,LARCENY,Other,M,40.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-07,2:28 AM,2023,7,May
3AJO,2100 N CHARLES ST,ROBBERY - CARJACKING,PERSONAL_WEAPONS,M,59.0,WHITE,NORTHERN,2023-05-06,7:30 AM,2023,6,May
6F,500 GLENWOOD AVE,LARCENY,Other,F,32.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-05-06,3:00 PM,2023,6,May
7C,4300 PIMLICO RD,AUTO THEFT,Other,M,39.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-06,9:45 PM,2023,6,May
5F,200 E CHASE ST,BURGLARY,Other,F,20.0,WHITE,CENTRAL,2023-05-06,9:00 AM,2023,6,May
7C,4300 PIMLICO RD,AUTO THEFT,Other,F,33.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-07,1:00 AM,2023,7,May
4E,3900 COLCHESTER RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,18.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-07,3:25 AM,2023,7,May
4E,3900 COLCHESTER RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,23.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-05-07,3:25 AM,2023,7,May
4E,1200 N ELLWOOD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,17.0,BLACK_OR_AFRICAN_AMERICAN,EASTERN,2023-06-23,3:43 AM,2023,23,June
6F,2900 HUNTINGDON AVE,LARCENY,Other,F,23.0,WHITE,NORTHERN,2023-06-22,2:00 PM,2023,22,June
4E,600 E 33RD ST,COMMON ASSAULT,OTHER,F,19.0,BLACK_OR_AFRICAN_AMERICAN,NORTHERN,2023-06-23,3:58 AM,2023,23,June
6D,1200 S KENWOOD AVE,LARCENY FROM AUTO,Other,M,31.0,WHITE,SOUTHEAST,2023-06-23,3:30 AM,2023,23,June
5B,500 DOLPHIN ST,BURGLARY,Other,U,38.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-23,12:50 AM,2023,23,June
7C,2200 ELSINORE AVE,AUTO THEFT,Other,M,31.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-23,3:46 AM,2023,23,June
7C,900 Mckewin Ave,AUTO THEFT,Other,M,29.0,WHITE,NORTHEAST,2023-06-23,3:05 AM,2023,23,June
4B,1200 N WOODINGTON RD,AGG. ASSAULT,PERSONAL_WEAPONS,F,38.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-23,4:25 AM,2023,23,June
4B,2900 PRESSTMAN ST,AGG. ASSAULT,PERSONAL_WEAPONS,F,24.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-22,4:19 PM,2023,22,June
4E,400 S FULTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,51.0,OTHER,SOUTHERN,2023-06-22,5:15 PM,2023,22,June
6J,1400 OLMSTEAD ST,LARCENY,Other,M,58.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-22,12:00 PM,2023,22,June
6F,200 Guilford Ave,LARCENY,Other,M,64.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-22,5:40 PM,2023,22,June
7C,1000 E 33RD ST,AUTO THEFT,Other,M,47.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,5:00 AM,2023,23,June
6D,500 WILDWOOD PKWY,LARCENY FROM AUTO,Other,F,33.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-23,4:30 AM,2023,23,June
4E,3000 HARFORD RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,19.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-22,6:22 AM,2023,22,June
7C,5700 MAPLEHILL RD,AUTO THEFT,Other,F,48.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-23,5:38 AM,2023,23,June
7C,2900 GLENDALE AVE,AUTO THEFT,Other,M,44.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-04,2:00 AM,2023,4,June
5A,2100 BRADDISH AVE,BURGLARY,Other,M,52.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-03,9:00 PM,2023,3,June
5A,2100 BRADDISH AVE,BURGLARY,Other,F,47.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-03,9:00 PM,2023,3,June
6G,2100 N DUKELAND ST,LARCENY,PERSONAL_WEAPONS,F,34.0,BLACK_OR_AFRICAN_AMERICAN,WESTERN,2023-06-03,12:19 PM,2023,3,June
7C,3000 N CALVERT ST,AUTO THEFT,Other,F,29.0,WHITE,NORTHERN,2023-06-04,12:15 AM,2023,4,June
4E,0 W PRESTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,7.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-03,11:30 PM,2023,3,June
4E,0 W PRESTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,24.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-06-03,11:30 PM,2023,3,June
7C,4800 NELSON AVE,AUTO THEFT,Other,F,48.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-06-03,3:00 PM,2023,3,June
4E,100 S MONASTERY AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,24.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST,2023-06-03,8:10 AM,2023,3,June
4E,3600 PULASKI HWY,COMMON ASSAULT,PERSONAL_WEAPONS,F,18.0,WHITE,EASTERN,2023-06-03,8:30 AM,2023,3,June
4E,1600 THAMES ST,COMMON ASSAULT,Other,M,33.0,ASIAN,SOUTHEAST,2023-06-03,10:49 AM,2023,3,June
3AJF,1900 BANK ST,ROBBERY - CARJACKING,RIFLE,M,38.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-06-03,9:25 AM,2023,3,June
4E,300 E NORTH AVE,COMMON ASSAULT,Other,M,57.0,WHITE,EASTERN,2023-06-04,12:25 AM,2023,4,June
4B,600 BRIDGEVIEW RD,AGG. ASSAULT,PERSONAL_WEAPONS,F,49.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN,2023-06-04,12:30 AM,2023,4,June
4E,3000 E FEDERAL ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,20.0,OTHER,EASTERN,2023-06-04,1:15 AM,2023,4,June
4E,3600 LYNDALE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,23.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-06-04,2:50 AM,2023,4,June
6D,3500 POWHATAN AVE,LARCENY FROM AUTO,Other,M,63.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-15,6:30 PM,2023,15,May
6D,1600 LANCASTER ST,LARCENY FROM AUTO,Other,F,32.0,WHITE,SOUTHEAST,2023-05-15,9:00 PM,2023,15,May
7C,1500 CARSWELL ST,AUTO THEFT,Other,F,58.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-15,11:00 PM,2023,15,May
7C,1600 HARTSDALE RD,AUTO THEFT,Other,F,59.0,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST,2023-05-15,1:15 PM,2023,15,May
4E,1100 BOLTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,27.0,BLACK_OR_AFRICAN_AMERICAN,CENTRAL,2023-05-16,5:50 AM,2023,16,May
6D,2500 W FOREST PARK AVE,LARCENY FROM AUTO,Other,M,18.0,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST,2023-05-16,3:00 AM,2023,16,May
6J,800 BETHUNE RD,LARCENY,Other,M,41.0,OTHER,SOUTHERN,2023-05-16,5:00 AM,2023,16,May
7C,2000 GRIFFIS AVE,AUTO THEFT,Other,M,55.0,WHITE,SOUTHWEST,2023-05-16,2:00 AM,2023,16,May
4A,500 N STREEPER ST,AGG. ASSAULT,FIREARM,F,42.0,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST,2023-05-16,5:42 AM,2023,16,May
7C,3700 Toone St,AUTO THEFT,Other,M,40.0,WHITE,SOUTHEAST,2023-05-16,1:30 AM,2023,16,May
6D,500 MAUDE AVE,LARCENY FROM AUTO,Other,M,55.0,WHITE,SOUTHERN,2023-05-16,4:30 AM,2023,16,May
